SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
268517006,injection sites - diabetic,Diabetes Mellitus,,['efi'],
170760000,diabetic drug side effects,Diabetes Mellitus,,['efi'],
170761001,diabetic treatment changed,Diabetes Mellitus,,['efi'],
170762008,Conversion to insulin,Diabetes Mellitus,,['efi'],
876381000000100,conversion to insulin by diabetes specialist nurse,Diabetes Mellitus,,['efi'],
170763003,diabetic - good control,Diabetes Mellitus,,['efi'],
170771004,diabetic - follow-up default,Diabetes Mellitus,,['efi'],
170772006,date diabetic treatment start,Diabetes Mellitus,,['efi'],
170773001,date diabetic treatment stopp.,Diabetes Mellitus,,['efi'],
170774007,diabetes: practice programme,Diabetes Mellitus,,['efi'],
170775008,diabetes: shared care programme,Diabetes Mellitus,,['efi'],
512561000000108,unsuitable for diabetes year of care programme,Diabetes Mellitus,,['efi'],
512581000000104,declined consent for diabetes year of care programme,Diabetes Mellitus,,['efi'],
170777000,Diabetic annual review,Diabetes Mellitus,,['efi'],
170778005,annual diabetic blood test,Diabetes Mellitus,,['efi'],
243860001,diabetes care by hospital only,Diabetes Mellitus,,['efi'],
279291000000109,diabetes type 1 review,Diabetes Mellitus,,['efi'],
279321000000104,diabetes type 2 review,Diabetes Mellitus,,['efi'],
754101000000103,type i diabetic dietary review,Diabetes Mellitus,,['efi'],
754121000000107,type ii diabetic dietary review,Diabetes Mellitus,,['efi'],
928851000000109,enquiry about diabetic erectile dysfunction declined,Diabetes Mellitus,,['efi'],
719566006,diabetic on non-insulin injectable medication,Diabetes Mellitus,,['efi'],
976341000000101,diabetic on oral treatment and glucagon-like peptide 1,Diabetes Mellitus,,['efi'],
700414001,advice about diabetes and driving,Diabetes Mellitus,,['efi'],
829521000000104,provision of diabetes clinical summary,Diabetes Mellitus,,['efi'],
394684000,pre-conception advice for diabetes mellitus,Diabetes Mellitus,,['efi'],
315287002,diab mellit insulin-glucose infus acute myocardial infarct,Diabetes Mellitus,,['efi'],
182781000,diabetic stabilisation,Diabetes Mellitus,,['efi'],
407569005,patient on maximal tolerated therapy for diabetes,Diabetes Mellitus,,['efi'],
183097007,diabetic leaflet given,Diabetes Mellitus,,['efi'],
851501000000106,diabetes clinical pathway,Diabetes Mellitus,,['efi'],
415744000,transition of diabetes care options discussed,Diabetes Mellitus,,['efi'],
183472000,admit diabetic emergency,Diabetes Mellitus,,['efi'],
183506001,non-urgent diabetic admission,Diabetes Mellitus,,['efi'],
183722003,diabetology d.v. requested,Diabetes Mellitus,,['efi'],
183751004,diabetology d.v. done,Diabetes Mellitus,,['efi'],
183781007,listed for diabetology admissn,Diabetes Mellitus,,['efi'],
494961000000102,discharged from diabetes shared care programme,Diabetes Mellitus,,['efi'],
927821000000100,discharge from secondary care diabetes service,Diabetes Mellitus,,['efi'],
416135000,patient held diabetic record declined,Diabetes Mellitus,,['efi'],
763782001,patient held diabetic record declined,Diabetes Mellitus,,['efi'],
932321000000105,diabetes key contact,Diabetes Mellitus,,['efi'],
408290003,diabetes key contact,Diabetes Mellitus,,['efi'],
408405001,patient held diabetic record issued,Diabetes Mellitus,,['efi'],
202151000000105,patient consent given for addition to diabetic register,Diabetes Mellitus,,['efi'],
416554009,seen in community diabetes specialist clinic,Diabetes Mellitus,,['efi'],
185229005,seen in diabetic clinic,Diabetes Mellitus,,['efi'],
407672007,seen in diabetic foot clinic,Diabetes Mellitus,,['efi'],
198841000000104,seen in multidisciplinary diabetic clinic,Diabetes Mellitus,,['efi'],
312888008,attending diabetes clinic,Diabetes Mellitus,,['efi'],
408391001,under care of diabetologist,Diabetes Mellitus,,['efi'],
300641000000105,seen by general practitioner special interest in diabetes,Diabetes Mellitus,,['efi'],
713671000000109,diabetes clinic administration,Diabetes Mellitus,,['efi'],
713691000000108,diabetes clinic administration,Diabetes Mellitus,,['efi'],
185753003,Attends diabetes monitoring,Diabetes Mellitus,,['efi'],
408475000,diabetic medicine,Diabetes Mellitus,,['efi'],
420270002,Type 1 diabetes mellitus with ketoacidosis,Diabetes Mellitus,,['efi'],
421750000,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Mellitus,,['efi'],
310505005,Diabetes mellitus with hyperosmolar coma,Diabetes Mellitus,,['efi'],
26298008,Diabetes mellitus with ketoacidotic coma,Diabetes Mellitus,,['efi'],
421075007,Type 1 diabetes mellitus with ketoacidotic coma,Diabetes Mellitus,,['efi'],
421847006,Type II diabetes mellitus with ketoacidotic coma,Diabetes Mellitus,,['efi'],
422228004,Type I diabetes mellitus with multiple complications,Diabetes Mellitus,,['efi'],
395204000,hyperosmolar non-ketotic state in type 2 diabetes mellitus,Diabetes Mellitus,,['efi'],
75524006,malnutrition-related diabetes mellitus,Diabetes Mellitus,,['efi'],
420996007,malnutrition-related diabetes mellitus with coma,Diabetes Mellitus,,['efi'],
190447002,diabetes mellitus induced by steroids,Diabetes Mellitus,,['efi'],
190416008,Steroid-induced diabetes mellitus without complication,Diabetes Mellitus,,['efi'],
335621000000101,maternally inherited diabetes mellitus,Diabetes Mellitus,,['efi'],
408540003,diabetes mellitus induced by non-steroid drugs,Diabetes Mellitus,,['efi'],
127012008,lipoatrophic diabetes mellitus,Diabetes Mellitus,,['efi'],
703136005,diabetes mellitus in remission,Diabetes Mellitus,,['efi'],
703137001,type i diabetes mellitus in remission,Diabetes Mellitus,,['efi'],
703138006,type ii diabetes mellitus in remission,Diabetes Mellitus,,['efi'],
420868002,"diabetes mellitus, juvenile type, + unspecified complication",Diabetes Mellitus,,['efi'],
422014003,"diabetes mellitus, adult onset, + unspecified complication",Diabetes Mellitus,,['efi'],
199223000,diabetes mellitus during pregnancy/childbirth/puerperium,Diabetes Mellitus,,['efi'],
199225007,diabetes mellitus during pregnancy - baby delivered,Diabetes Mellitus,,['efi'],
199227004,diabetes mellitus during pregnancy - baby not yet delivered,Diabetes Mellitus,,['efi'],
199228009,diabetes mellitus in pueperium - baby previously delivered,Diabetes Mellitus,,['efi'],
199229001,"pre-existing diabetes mellitus, insulin-dependent",Diabetes Mellitus,,['efi'],
11687002,diabetes mellitus arising in pregnancy,Diabetes Mellitus,,['efi'],
5969009,DM,Diabetes Mellitus,,['efi'],
284449005,DM,Diabetes Mellitus,,['efi'],
237618001,Insulin-dependent diabetes mellitus secretory diarrhoea synd,Diabetes Mellitus,,['efi'],
5368009,Drug-induced  diabetes metillus,Diabetes Mellitus,,['efi'],
75682002,DM,Diabetes Mellitus,,['efi'],
308113006,Self-monitoring of blood glucose,Diabetes Mellitus,,['efi'],
312856000,Referral to diabetes nurse,Diabetes Mellitus,,['efi'],
716911000000104,Exception reporting: diabetes quality indicators,Diabetes Mellitus,,['efi'],
717421000000100,Excepted from diabetes qual indicators: Patient unsuitable,Diabetes Mellitus,,['efi'],
716031000000106,Excepted from diabetes quality indicators: Informed dissent,Diabetes Mellitus,,['efi'],
412777005,Diabetes clinical management plan,Diabetes Mellitus,,['efi'],
736284000,Diabetes clinical management plan,Diabetes Mellitus,,['efi'],
413183008,diabetes mellitus induced by non-steroid drugs without complication,Diabetes Mellitus,,['efi'],
198501000000100,Diabetic 6 month review,Diabetes Mellitus,,['efi'],
426705001,DM,Diabetes Mellitus,,['efi'],
472969004,H/O: diabetes mellitus type 2,Diabetes Mellitus,,['efi'],
472970003,H/O: diabetes mellitus type 1,Diabetes Mellitus,,['efi'],
609572000,DM,Diabetes Mellitus,,['efi'],
70694009,"Diab ins,diab mell,opt at,deaf",Diabetes Mellitus,,['efi'],
237601000,Secondary endo diab mell,Diabetes Mellitus,,['efi'],
237613005,Hyperproinsulinemia,Diabetes Mellitus,,['efi'],
237619009,Ballinger-Wallace syndrome,Diabetes Mellitus,,['efi'],
421725003,IDDM with hypoglycaemic coma,Diabetes Mellitus,,['efi'],
408539000,Insul autoim synd without comp,Diabetes Mellitus,,['efi'],
415270003,Ref DM structured educatn prog,Diabetes Mellitus,,['efi'],
429094000,dietary advice for type ii diabetes,Diabetes Mellitus,,['efi'],
304752002,perceived control of insulin-dependent diabetes,Diabetes Mellitus,,['efi'],
473208009,diabetic assessment of erectile dysfunction,Diabetes Mellitus,,['efi'],
445353002,Brittle type II diabetes mellitus,Diabetes Mellitus,,['Manchester],
724276006,"X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome",Diabetes Mellitus,,['Manchester],
737212004,Diabetes mellitus caused by chemical,Diabetes Mellitus,,['Manchester],
1481000119100,Diabetes mellitus type 2 without retinopathy,Diabetes Mellitus,,['Manchester],
112991000000101,Lipoatrophic diabetes mellitus without complication,Diabetes Mellitus,,['Manchester],
23045005,Insulin dependent diabetes mellitus type IA,Diabetes Mellitus,,['Manchester],
28032008,Insulin dependent diabetes mellitus type IB,Diabetes Mellitus,,['Manchester],
28453007,Maturity onset diabetes mellitus in young (disorder),Diabetes Mellitus,,['Manchester],
170776009,Diabetes management plan given (regime/therapy),Diabetes Mellitus,,['Manchester],
190323008,"Diabetes mellitus: [adult onset, with no mention of complication] or [maturity onset] or [non-insulin dependent] (disorder)",Diabetes Mellitus,,['Manchester],
190329007,Diabetes mellitus with hyperosmolar coma (disorder),Diabetes Mellitus,,['Manchester],
267467004,Diabetes mellitus (& [ketoacidosis]) (disorder),Diabetes Mellitus,,['Manchester],
314772004,Type II diabetes mellitus with hypoglycemic coma (disorder),Diabetes Mellitus,,['Manchester],
3531000237106,Percent of glycated haemoglobin A1c to haemoglobin A1 in blood,Diabetes Mellitus,,['efi'],
43396009,Hemoglobin A1c measurement,Diabetes Mellitus,,['efi'],
